	 i = 691    	 yi = 83697.7    	 xi = 7.33203    	 h = 0.00390625    	 yi(1/2) = 83697.7    	 yi - yi(1/2) = 9.02219e-10    	 LEE = 9.62367e-10    	 c1 = 9    	 c2 = 2
	 i = 692    	 yi = 84113.2    	 xi = 7.33594    	 h = 0.00390625    	 yi(1/2) = 84113.2    	 yi - yi(1/2) = 9.16771e-10    	 LEE = 9.77889e-10    	 c1 = 9    	 c2 = 2
	 i = 693    	 yi = 84530.8    	 xi = 7.33984    	 h = 0.00390625    	 yi(1/2) = 84530.8    	 yi - yi(1/2) = 9.16771e-10    	 LEE = 9.77889e-10    	 c1 = 9    	 c2 = 2
	 i = 694    	 yi = 84950.3    	 xi = 7.34375    	 h = 0.00390625    	 yi(1/2) = 84950.3    	 yi - yi(1/2) = 9.31323e-10    	 LEE = 9.93411e-10    	 c1 = 9    	 c2 = 2
	 i = 695    	 yi = 85371.9    	 xi = 7.34766    	 h = 0.00390625    	 yi(1/2) = 85371.9    	 yi - yi(1/2) = 9.16771e-10    	 LEE = 9.77889e-10    	 c1 = 9    	 c2 = 2
	 i = 696    	 yi = 85795.5    	 xi = 7.35156    	 h = 0.00390625    	 yi(1/2) = 85795.5    	 yi - yi(1/2) = 9.31323e-10    	 LEE = 9.93411e-10    	 c1 = 9    	 c2 = 2
	 i = 697    	 yi = 86221.2    	 xi = 7.35547    	 h = 0.00390625    	 yi(1/2) = 86221.2    	 yi - yi(1/2) = 9.31323e-10    	 LEE = 9.93411e-10    	 c1 = 9    	 c2 = 2
	 i = 698    	 yi = 86649    	 xi = 7.35938    	 h = 0.00390625    	 yi(1/2) = 86649    	 yi - yi(1/2) = 9.31323e-10    	 LEE = 9.93411e-10    	 c1 = 9    	 c2 = 2
	 i = 699    	 yi = 87078.8    	 xi = 7.36328    	 h = 0.00390625    	 yi(1/2) = 87078.8    	 yi - yi(1/2) = 9.45874e-10    	 LEE = 1.00893e-09    	 c1 = 9    	 c2 = 2
	 i = 700    	 yi = 87510.7    	 xi = 7.36719    	 h = 0.00390625    	 yi(1/2) = 87510.7    	 yi - yi(1/2) = 9.60426e-10    	 LEE = 1.02445e-09    	 c1 = 9    	 c2 = 2
	 i = 701    	 yi = 87944.7    	 xi = 7.37109    	 h = 0.00390625    	 yi(1/2) = 87944.7    	 yi - yi(1/2) = 9.45874e-10    	 LEE = 1.00893e-09    	 c1 = 9    	 c2 = 2
	 i = 702    	 yi = 88380.8    	 xi = 7.375    	 h = 0.00390625    	 yi(1/2) = 88380.8    	 yi - yi(1/2) = 9.74978e-10    	 LEE = 1.03998e-09    	 c1 = 9    	 c2 = 2
	 i = 703    	 yi = 88819.1    	 xi = 7.37891    	 h = 0.00390625    	 yi(1/2) = 88819.1    	 yi - yi(1/2) = 9.60426e-10    	 LEE = 1.02445e-09    	 c1 = 9    	 c2 = 2
	 i = 704    	 yi = 89259.4    	 xi = 7.38281    	 h = 0.00390625    	 yi(1/2) = 89259.4    	 yi - yi(1/2) = 9.60426e-10    	 LEE = 1.02445e-09    	 c1 = 9    	 c2 = 2
	 i = 705    	 yi = 89701.9    	 xi = 7.38672    	 h = 0.00390625    	 yi(1/2) = 89701.9    	 yi - yi(1/2) = 9.74978e-10    	 LEE = 1.03998e-09    	 c1 = 9    	 c2 = 2
	 i = 706    	 yi = 90146.5    	 xi = 7.39062    	 h = 0.00390625    	 yi(1/2) = 90146.5    	 yi - yi(1/2) = 9.74978e-10    	 LEE = 1.03998e-09    	 c1 = 9    	 c2 = 2
	 i = 707    	 yi = 90593.3    	 xi = 7.39453    	 h = 0.00390625    	 yi(1/2) = 90593.3    	 yi - yi(1/2) = 9.74978e-10    	 LEE = 1.03998e-09    	 c1 = 9    	 c2 = 2
	 i = 708    	 yi = 91042.3    	 xi = 7.39844    	 h = 0.00390625    	 yi(1/2) = 91042.3    	 yi - yi(1/2) = 9.74978e-10    	 LEE = 1.03998e-09    	 c1 = 9    	 c2 = 2
	 i = 709    	 yi = 91493.4    	 xi = 7.40234    	 h = 0.00390625    	 yi(1/2) = 91493.4    	 yi - yi(1/2) = 1.00408e-09    	 LEE = 1.07102e-09    	 c1 = 9    	 c2 = 2
	 i = 710    	 yi = 91946.8    	 xi = 7.40625    	 h = 0.00390625    	 yi(1/2) = 91946.8    	 yi - yi(1/2) = 1.00408e-09    	 LEE = 1.07102e-09    	 c1 = 9    	 c2 = 2
	 i = 711    	 yi = 92402.3    	 xi = 7.41016    	 h = 0.00390625    	 yi(1/2) = 92402.3    	 yi - yi(1/2) = 9.8953e-10    	 LEE = 1.0555e-09    	 c1 = 9    	 c2 = 2
	 i = 712    	 yi = 92860    	 xi = 7.41406    	 h = 0.00390625    	 yi(1/2) = 92860    	 yi - yi(1/2) = 1.00408e-09    	 LEE = 1.07102e-09    	 c1 = 9    	 c2 = 2
	 i = 713    	 yi = 93320    	 xi = 7.41797    	 h = 0.00390625    	 yi(1/2) = 93320    	 yi - yi(1/2) = 1.00408e-09    	 LEE = 1.07102e-09    	 c1 = 9    	 c2 = 2
	 i = 714    	 yi = 93782.1    	 xi = 7.42188    	 h = 0.00390625    	 yi(1/2) = 93782.1    	 yi - yi(1/2) = 1.01863e-09    	 LEE = 1.08654e-09    	 c1 = 9    	 c2 = 2
	 i = 715    	 yi = 94246.5    	 xi = 7.42578    	 h = 0.00390625    	 yi(1/2) = 94246.5    	 yi - yi(1/2) = 1.00408e-09    	 LEE = 1.07102e-09    	 c1 = 9    	 c2 = 2
	 i = 716    	 yi = 94713.2    	 xi = 7.42969    	 h = 0.00390625    	 yi(1/2) = 94713.2    	 yi - yi(1/2) = 1.01863e-09    	 LEE = 1.08654e-09    	 c1 = 9    	 c2 = 2
	 i = 717    	 yi = 95182.1    	 xi = 7.43359    	 h = 0.00390625    	 yi(1/2) = 95182.1    	 yi - yi(1/2) = 1.03319e-09    	 LEE = 1.10207e-09    	 c1 = 9    	 c2 = 2
	 i = 718    	 yi = 95653.3    	 xi = 7.4375    	 h = 0.00390625    	 yi(1/2) = 95653.3    	 yi - yi(1/2) = 1.01863e-09    	 LEE = 1.08654e-09    	 c1 = 9    	 c2 = 2
	 i = 719    	 yi = 96126.8    	 xi = 7.44141    	 h = 0.00390625    	 yi(1/2) = 96126.8    	 yi - yi(1/2) = 1.03319e-09    	 LEE = 1.10207e-09    	 c1 = 9    	 c2 = 2
	 i = 720    	 yi = 96602.6    	 xi = 7.44531    	 h = 0.00390625    	 yi(1/2) = 96602.6    	 yi - yi(1/2) = 1.04774e-09    	 LEE = 1.11759e-09    	 c1 = 9    	 c2 = 2
	 i = 721    	 yi = 97080.7    	 xi = 7.44922    	 h = 0.00390625    	 yi(1/2) = 97080.7    	 yi - yi(1/2) = 1.03319e-09    	 LEE = 1.10207e-09    	 c1 = 9    	 c2 = 2
	 i = 722    	 yi = 97561.1    	 xi = 7.45312    	 h = 0.00390625    	 yi(1/2) = 97561.1    	 yi - yi(1/2) = 1.06229e-09    	 LEE = 1.13311e-09    	 c1 = 9    	 c2 = 2
	 i = 723    	 yi = 98043.8    	 xi = 7.45703    	 h = 0.00390625    	 yi(1/2) = 98043.8    	 yi - yi(1/2) = 1.06229e-09    	 LEE = 1.13311e-09    	 c1 = 9    	 c2 = 2
	 i = 724    	 yi = 98528.8    	 xi = 7.46094    	 h = 0.00390625    	 yi(1/2) = 98528.8    	 yi - yi(1/2) = 1.06229e-09    	 LEE = 1.13311e-09    	 c1 = 9    	 c2 = 2
	 i = 725    	 yi = 99016.2    	 xi = 7.46484    	 h = 0.00390625    	 yi(1/2) = 99016.2    	 yi - yi(1/2) = 1.06229e-09    	 LEE = 1.13311e-09    	 c1 = 9    	 c2 = 2
	 i = 726    	 yi = 99506    	 xi = 7.46875    	 h = 0.00390625    	 yi(1/2) = 99506    	 yi - yi(1/2) = 1.06229e-09    	 LEE = 1.13311e-09    	 c1 = 9    	 c2 = 2
	 i = 727    	 yi = 99998.1    	 xi = 7.47266    	 h = 0.00390625    	 yi(1/2) = 99998.1    	 yi - yi(1/2) = 1.07684e-09    	 LEE = 1.14863e-09    	 c1 = 9    	 c2 = 2
	 i = 728    	 yi = 100493    	 xi = 7.47656    	 h = 0.00390625    	 yi(1/2) = 100493    	 yi - yi(1/2) = 1.07684e-09    	 LEE = 1.14863e-09    	 c1 = 9    	 c2 = 2
	 i = 729    	 yi = 100990    	 xi = 7.48047    	 h = 0.00390625    	 yi(1/2) = 100990    	 yi - yi(1/2) = 1.07684e-09    	 LEE = 1.14863e-09    	 c1 = 9    	 c2 = 2
	 i = 730    	 yi = 101489    	 xi = 7.48438    	 h = 0.00390625    	 yi(1/2) = 101489    	 yi - yi(1/2) = 1.09139e-09    	 LEE = 1.16415e-09    	 c1 = 9    	 c2 = 2
	 i = 731    	 yi = 101991    	 xi = 7.48828    	 h = 0.00390625    	 yi(1/2) = 101991    	 yi - yi(1/2) = 1.09139e-09    	 LEE = 1.16415e-09    	 c1 = 9    	 c2 = 2
	 i = 732    	 yi = 102495    	 xi = 7.49219    	 h = 0.00390625    	 yi(1/2) = 102495    	 yi - yi(1/2) = 1.10595e-09    	 LEE = 1.17968e-09    	 c1 = 9    	 c2 = 2
	 i = 733    	 yi = 103001    	 xi = 7.49609    	 h = 0.00390625    	 yi(1/2) = 103001    	 yi - yi(1/2) = 1.10595e-09    	 LEE = 1.17968e-09    	 c1 = 9    	 c2 = 2
	 i = 734    	 yi = 103510    	 xi = 7.5    	 h = 0.00390625    	 yi(1/2) = 103510    	 yi - yi(1/2) = 1.1205e-09    	 LEE = 1.1952e-09    	 c1 = 9    	 c2 = 2
	 i = 735    	 yi = 104022    	 xi = 7.50391    	 h = 0.00390625    	 yi(1/2) = 104022    	 yi - yi(1/2) = 1.1205e-09    	 LEE = 1.1952e-09    	 c1 = 9    	 c2 = 2
	 i = 736    	 yi = 104536    	 xi = 7.50781    	 h = 0.00390625    	 yi(1/2) = 104536    	 yi - yi(1/2) = 1.13505e-09    	 LEE = 1.21072e-09    	 c1 = 9    	 c2 = 2
	 i = 737    	 yi = 105052    	 xi = 7.51172    	 h = 0.00390625    	 yi(1/2) = 105052    	 yi - yi(1/2) = 1.13505e-09    	 LEE = 1.21072e-09    	 c1 = 9    	 c2 = 2
	 i = 738    	 yi = 105571    	 xi = 7.51562    	 h = 0.00390625    	 yi(1/2) = 105571    	 yi - yi(1/2) = 1.13505e-09    	 LEE = 1.21072e-09    	 c1 = 9    	 c2 = 2
	 i = 739    	 yi = 106093    	 xi = 7.51953    	 h = 0.00390625    	 yi(1/2) = 106093    	 yi - yi(1/2) = 1.13505e-09    	 LEE = 1.21072e-09    	 c1 = 9    	 c2 = 2
	 i = 740    	 yi = 106617    	 xi = 7.52344    	 h = 0.00390625    	 yi(1/2) = 106617    	 yi - yi(1/2) = 1.1496e-09    	 LEE = 1.22624e-09    	 c1 = 9    	 c2 = 2
	 i = 741    	 yi = 107143    	 xi = 7.52734    	 h = 0.00390625    	 yi(1/2) = 107143    	 yi - yi(1/2) = 1.16415e-09    	 LEE = 1.24176e-09    	 c1 = 9    	 c2 = 2
	 i = 742    	 yi = 107672    	 xi = 7.53125    	 h = 0.00390625    	 yi(1/2) = 107672    	 yi - yi(1/2) = 1.16415e-09    	 LEE = 1.24176e-09    	 c1 = 9    	 c2 = 2
	 i = 743    	 yi = 108204    	 xi = 7.53516    	 h = 0.00390625    	 yi(1/2) = 108204    	 yi - yi(1/2) = 1.1496e-09    	 LEE = 1.22624e-09    	 c1 = 9    	 c2 = 2
	 i = 744    	 yi = 108738    	 xi = 7.53906    	 h = 0.00390625    	 yi(1/2) = 108738    	 yi - yi(1/2) = 1.16415e-09    	 LEE = 1.24176e-09    	 c1 = 9    	 c2 = 2
	 i = 745    	 yi = 109275    	 xi = 7.54297    	 h = 0.00390625    	 yi(1/2) = 109275    	 yi - yi(1/2) = 1.16415e-09    	 LEE = 1.24176e-09    	 c1 = 9    	 c2 = 2
	 i = 746    	 yi = 109814    	 xi = 7.54688    	 h = 0.00390625    	 yi(1/2) = 109814    	 yi - yi(1/2) = 1.17871e-09    	 LEE = 1.25729e-09    	 c1 = 9    	 c2 = 2
	 i = 747    	 yi = 110356    	 xi = 7.55078    	 h = 0.00390625    	 yi(1/2) = 110356    	 yi - yi(1/2) = 1.17871e-09    	 LEE = 1.25729e-09    	 c1 = 9    	 c2 = 2
	 i = 748    	 yi = 110901    	 xi = 7.55469    	 h = 0.00390625    	 yi(1/2) = 110901    	 yi - yi(1/2) = 1.19326e-09    	 LEE = 1.27281e-09    	 c1 = 9    	 c2 = 2
	 i = 749    	 yi = 111448    	 xi = 7.55859    	 h = 0.00390625    	 yi(1/2) = 111448    	 yi - yi(1/2) = 1.17871e-09    	 LEE = 1.25729e-09    	 c1 = 9    	 c2 = 2
	 i = 750    	 yi = 111998    	 xi = 7.5625    	 h = 0.00390625    	 yi(1/2) = 111998    	 yi - yi(1/2) = 1.19326e-09    	 LEE = 1.27281e-09    	 c1 = 9    	 c2 = 2
	 i = 751    	 yi = 112551    	 xi = 7.56641    	 h = 0.00390625    	 yi(1/2) = 112551    	 yi - yi(1/2) = 1.20781e-09    	 LEE = 1.28833e-09    	 c1 = 9    	 c2 = 2
	 i = 752    	 yi = 113106    	 xi = 7.57031    	 h = 0.00390625    	 yi(1/2) = 113106    	 yi - yi(1/2) = 1.20781e-09    	 LEE = 1.28833e-09    	 c1 = 9    	 c2 = 2
	 i = 753    	 yi = 113664    	 xi = 7.57422    	 h = 0.00390625    	 yi(1/2) = 113664    	 yi - yi(1/2) = 1.22236e-09    	 LEE = 1.30385e-09    	 c1 = 9    	 c2 = 2
	 i = 754    	 yi = 114224    	 xi = 7.57812    	 h = 0.00390625    	 yi(1/2) = 114224    	 yi - yi(1/2) = 1.22236e-09    	 LEE = 1.30385e-09    	 c1 = 9    	 c2 = 2
	 i = 755    	 yi = 114788    	 xi = 7.58203    	 h = 0.00390625    	 yi(1/2) = 114788    	 yi - yi(1/2) = 1.22236e-09    	 LEE = 1.30385e-09    	 c1 = 9    	 c2 = 2
	 i = 756    	 yi = 115354    	 xi = 7.58594    	 h = 0.00390625    	 yi(1/2) = 115354    	 yi - yi(1/2) = 1.23691e-09    	 LEE = 1.31937e-09    	 c1 = 9    	 c2 = 2
	 i = 757    	 yi = 115922    	 xi = 7.58984    	 h = 0.00390625    	 yi(1/2) = 115922    	 yi - yi(1/2) = 1.23691e-09    	 LEE = 1.31937e-09    	 c1 = 9    	 c2 = 2
	 i = 758    	 yi = 116494    	 xi = 7.59375    	 h = 0.00390625    	 yi(1/2) = 116494    	 yi - yi(1/2) = 1.25146e-09    	 LEE = 1.3349e-09    	 c1 = 9    	 c2 = 2
	 i = 759    	 yi = 117068    	 xi = 7.59766    	 h = 0.00390625    	 yi(1/2) = 117068    	 yi - yi(1/2) = 1.25146e-09    	 LEE = 1.3349e-09    	 c1 = 9    	 c2 = 2
	 i = 760    	 yi = 117645    	 xi = 7.60156    	 h = 0.00390625    	 yi(1/2) = 117645    	 yi - yi(1/2) = 1.25146e-09    	 LEE = 1.3349e-09    	 c1 = 9    	 c2 = 2
	 i = 761    	 yi = 118225    	 xi = 7.60547    	 h = 0.00390625    	 yi(1/2) = 118225    	 yi - yi(1/2) = 1.25146e-09    	 LEE = 1.3349e-09    	 c1 = 9    	 c2 = 2
	 i = 762    	 yi = 118808    	 xi = 7.60938    	 h = 0.00390625    	 yi(1/2) = 118808    	 yi - yi(1/2) = 1.26602e-09    	 LEE = 1.35042e-09    	 c1 = 9    	 c2 = 2
	 i = 763    	 yi = 119393    	 xi = 7.61328    	 h = 0.00390625    	 yi(1/2) = 119393    	 yi - yi(1/2) = 1.28057e-09    	 LEE = 1.36594e-09    	 c1 = 9    	 c2 = 2
	 i = 764    	 yi = 119981    	 xi = 7.61719    	 h = 0.00390625    	 yi(1/2) = 119981    	 yi - yi(1/2) = 1.28057e-09    	 LEE = 1.36594e-09    	 c1 = 9    	 c2 = 2
	 i = 765    	 yi = 120572    	 xi = 7.62109    	 h = 0.00390625    	 yi(1/2) = 120572    	 yi - yi(1/2) = 1.29512e-09    	 LEE = 1.38146e-09    	 c1 = 9    	 c2 = 2
	 i = 766    	 yi = 121166    	 xi = 7.625    	 h = 0.00390625    	 yi(1/2) = 121166    	 yi - yi(1/2) = 1.30967e-09    	 LEE = 1.39698e-09    	 c1 = 9    	 c2 = 2
	 i = 767    	 yi = 121763    	 xi = 7.62891    	 h = 0.00390625    	 yi(1/2) = 121763    	 yi - yi(1/2) = 1.30967e-09    	 LEE = 1.39698e-09    	 c1 = 9    	 c2 = 2
	 i = 768    	 yi = 122363    	 xi = 7.63281    	 h = 0.00390625    	 yi(1/2) = 122363    	 yi - yi(1/2) = 1.32422e-09    	 LEE = 1.41251e-09    	 c1 = 9    	 c2 = 2
	 i = 769    	 yi = 122965    	 xi = 7.63672    	 h = 0.00390625    	 yi(1/2) = 122965    	 yi - yi(1/2) = 1.30967e-09    	 LEE = 1.39698e-09    	 c1 = 9    	 c2 = 2
	 i = 770    	 yi = 123571    	 xi = 7.64062    	 h = 0.00390625    	 yi(1/2) = 123571    	 yi - yi(1/2) = 1.32422e-09    	 LEE = 1.41251e-09    	 c1 = 9    	 c2 = 2
	 i = 771    	 yi = 124179    	 xi = 7.64453    	 h = 0.00390625    	 yi(1/2) = 124179    	 yi - yi(1/2) = 1.33878e-09    	 LEE = 1.42803e-09    	 c1 = 9    	 c2 = 2
	 i = 772    	 yi = 124790    	 xi = 7.64844    	 h = 0.00390625    	 yi(1/2) = 124790    	 yi - yi(1/2) = 1.32422e-09    	 LEE = 1.41251e-09    	 c1 = 9    	 c2 = 2
	 i = 773    	 yi = 125405    	 xi = 7.65234    	 h = 0.00390625    	 yi(1/2) = 125405    	 yi - yi(1/2) = 1.33878e-09    	 LEE = 1.42803e-09    	 c1 = 9    	 c2 = 2
	 i = 774    	 yi = 126022    	 xi = 7.65625    	 h = 0.00390625    	 yi(1/2) = 126022    	 yi - yi(1/2) = 1.33878e-09    	 LEE = 1.42803e-09    	 c1 = 9    	 c2 = 2
	 i = 775    	 yi = 126642    	 xi = 7.66016    	 h = 0.00390625    	 yi(1/2) = 126642    	 yi - yi(1/2) = 1.33878e-09    	 LEE = 1.42803e-09    	 c1 = 9    	 c2 = 2
	 i = 776    	 yi = 127265    	 xi = 7.66406    	 h = 0.00390625    	 yi(1/2) = 127265    	 yi - yi(1/2) = 1.35333e-09    	 LEE = 1.44355e-09    	 c1 = 9    	 c2 = 2
	 i = 777    	 yi = 127891    	 xi = 7.66797    	 h = 0.00390625    	 yi(1/2) = 127891    	 yi - yi(1/2) = 1.36788e-09    	 LEE = 1.45907e-09    	 c1 = 9    	 c2 = 2
	 i = 778    	 yi = 128521    	 xi = 7.67188    	 h = 0.00390625    	 yi(1/2) = 128521    	 yi - yi(1/2) = 1.36788e-09    	 LEE = 1.45907e-09    	 c1 = 9    	 c2 = 2
	 i = 779    	 yi = 129153    	 xi = 7.67578    	 h = 0.00390625    	 yi(1/2) = 129153    	 yi - yi(1/2) = 1.38243e-09    	 LEE = 1.47459e-09    	 c1 = 9    	 c2 = 2
	 i = 780    	 yi = 129788    	 xi = 7.67969    	 h = 0.00390625    	 yi(1/2) = 129788    	 yi - yi(1/2) = 1.38243e-09    	 LEE = 1.47459e-09    	 c1 = 9    	 c2 = 2
	 i = 781    	 yi = 130426    	 xi = 7.68359    	 h = 0.00390625    	 yi(1/2) = 130426    	 yi - yi(1/2) = 1.38243e-09    	 LEE = 1.47459e-09    	 c1 = 9    	 c2 = 2
	 i = 782    	 yi = 131068    	 xi = 7.6875    	 h = 0.00390625    	 yi(1/2) = 131068    	 yi - yi(1/2) = 1.39698e-09    	 LEE = 1.49012e-09    	 c1 = 9    	 c2 = 2
	 i = 783    	 yi = 131712    	 xi = 7.69141    	 h = 0.00390625    	 yi(1/2) = 131712    	 yi - yi(1/2) = 1.39698e-09    	 LEE = 1.49012e-09    	 c1 = 9    	 c2 = 2
	 i = 784    	 yi = 132360    	 xi = 7.69531    	 h = 0.00390625    	 yi(1/2) = 132360    	 yi - yi(1/2) = 1.42609e-09    	 LEE = 1.52116e-09    	 c1 = 9    	 c2 = 2
	 i = 785    	 yi = 133011    	 xi = 7.69922    	 h = 0.00390625    	 yi(1/2) = 133011    	 yi - yi(1/2) = 1.42609e-09    	 LEE = 1.52116e-09    	 c1 = 9    	 c2 = 2
	 i = 786    	 yi = 133665    	 xi = 7.70312    	 h = 0.00390625    	 yi(1/2) = 133665    	 yi - yi(1/2) = 1.39698e-09    	 LEE = 1.49012e-09    	 c1 = 9    	 c2 = 2
	 i = 787    	 yi = 134322    	 xi = 7.70703    	 h = 0.00390625    	 yi(1/2) = 134322    	 yi - yi(1/2) = 1.42609e-09    	 LEE = 1.52116e-09    	 c1 = 9    	 c2 = 2
	 i = 788    	 yi = 134982    	 xi = 7.71094    	 h = 0.00390625    	 yi(1/2) = 134982    	 yi - yi(1/2) = 1.42609e-09    	 LEE = 1.52116e-09    	 c1 = 9    	 c2 = 2
	 i = 789    	 yi = 135645    	 xi = 7.71484    	 h = 0.00390625    	 yi(1/2) = 135645    	 yi - yi(1/2) = 1.45519e-09    	 LEE = 1.5522e-09    	 c1 = 9    	 c2 = 2
	 i = 790    	 yi = 136312    	 xi = 7.71875    	 h = 0.00390625    	 yi(1/2) = 136312    	 yi - yi(1/2) = 1.45519e-09    	 LEE = 1.5522e-09    	 c1 = 9    	 c2 = 2
	 i = 791    	 yi = 136982    	 xi = 7.72266    	 h = 0.00390625    	 yi(1/2) = 136982    	 yi - yi(1/2) = 1.4843e-09    	 LEE = 1.58325e-09    	 c1 = 9    	 c2 = 2
	 i = 792    	 yi = 137655    	 xi = 7.72656    	 h = 0.00390625    	 yi(1/2) = 137655    	 yi - yi(1/2) = 1.42609e-09    	 LEE = 1.52116e-09    	 c1 = 9    	 c2 = 2
	 i = 793    	 yi = 138331    	 xi = 7.73047    	 h = 0.00390625    	 yi(1/2) = 138331    	 yi - yi(1/2) = 1.45519e-09    	 LEE = 1.5522e-09    	 c1 = 9    	 c2 = 2
	 i = 794    	 yi = 139010    	 xi = 7.73438    	 h = 0.00390625    	 yi(1/2) = 139010    	 yi - yi(1/2) = 1.45519e-09    	 LEE = 1.5522e-09    	 c1 = 9    	 c2 = 2
	 i = 795    	 yi = 139693    	 xi = 7.73828    	 h = 0.00390625    	 yi(1/2) = 139693    	 yi - yi(1/2) = 1.45519e-09    	 LEE = 1.5522e-09    	 c1 = 9    	 c2 = 2
	 i = 796    	 yi = 140379    	 xi = 7.74219    	 h = 0.00390625    	 yi(1/2) = 140379    	 yi - yi(1/2) = 1.4843e-09    	 LEE = 1.58325e-09    	 c1 = 9    	 c2 = 2
	 i = 797    	 yi = 141068    	 xi = 7.74609    	 h = 0.00390625    	 yi(1/2) = 141068    	 yi - yi(1/2) = 1.4843e-09    	 LEE = 1.58325e-09    	 c1 = 9    	 c2 = 2
	 i = 798    	 yi = 141761    	 xi = 7.75    	 h = 0.00390625    	 yi(1/2) = 141761    	 yi - yi(1/2) = 1.5134e-09    	 LEE = 1.61429e-09    	 c1 = 9    	 c2 = 2
	 i = 799    	 yi = 142457    	 xi = 7.75391    	 h = 0.00390625    	 yi(1/2) = 142457    	 yi - yi(1/2) = 1.4843e-09    	 LEE = 1.58325e-09    	 c1 = 9    	 c2 = 2
	 i = 800    	 yi = 143156    	 xi = 7.75781    	 h = 0.00390625    	 yi(1/2) = 143156    	 yi - yi(1/2) = 1.5134e-09    	 LEE = 1.61429e-09    	 c1 = 9    	 c2 = 2
	 i = 801    	 yi = 143859    	 xi = 7.76172    	 h = 0.00390625    	 yi(1/2) = 143859    	 yi - yi(1/2) = 1.5425e-09    	 LEE = 1.64534e-09    	 c1 = 9    	 c2 = 2
	 i = 802    	 yi = 144565    	 xi = 7.76562    	 h = 0.00390625    	 yi(1/2) = 144565    	 yi - yi(1/2) = 1.5425e-09    	 LEE = 1.64534e-09    	 c1 = 9    	 c2 = 2
	 i = 803    	 yi = 145275    	 xi = 7.76953    	 h = 0.00390625    	 yi(1/2) = 145275    	 yi - yi(1/2) = 1.5425e-09    	 LEE = 1.64534e-09    	 c1 = 9    	 c2 = 2
	 i = 804    	 yi = 145987    	 xi = 7.77344    	 h = 0.00390625    	 yi(1/2) = 145987    	 yi - yi(1/2) = 1.5425e-09    	 LEE = 1.64534e-09    	 c1 = 9    	 c2 = 2
	 i = 805    	 yi = 146704    	 xi = 7.77734    	 h = 0.00390625    	 yi(1/2) = 146704    	 yi - yi(1/2) = 1.57161e-09    	 LEE = 1.67638e-09    	 c1 = 9    	 c2 = 2
	 i = 806    	 yi = 147424    	 xi = 7.78125    	 h = 0.00390625    	 yi(1/2) = 147424    	 yi - yi(1/2) = 1.57161e-09    	 LEE = 1.67638e-09    	 c1 = 9    	 c2 = 2
	 i = 807    	 yi = 148147    	 xi = 7.78516    	 h = 0.00390625    	 yi(1/2) = 148147    	 yi - yi(1/2) = 1.57161e-09    	 LEE = 1.67638e-09    	 c1 = 9    	 c2 = 2
	 i = 808    	 yi = 148873    	 xi = 7.78906    	 h = 0.00390625    	 yi(1/2) = 148873    	 yi - yi(1/2) = 1.60071e-09    	 LEE = 1.70742e-09    	 c1 = 9    	 c2 = 2
	 i = 809    	 yi = 149604    	 xi = 7.79297    	 h = 0.00390625    	 yi(1/2) = 149604    	 yi - yi(1/2) = 1.57161e-09    	 LEE = 1.67638e-09    	 c1 = 9    	 c2 = 2
	 i = 810    	 yi = 150337    	 xi = 7.79688    	 h = 0.00390625    	 yi(1/2) = 150337    	 yi - yi(1/2) = 1.60071e-09    	 LEE = 1.70742e-09    	 c1 = 9    	 c2 = 2
	 i = 811    	 yi = 151075    	 xi = 7.80078    	 h = 0.00390625    	 yi(1/2) = 151075    	 yi - yi(1/2) = 1.57161e-09    	 LEE = 1.67638e-09    	 c1 = 9    	 c2 = 2
	 i = 812    	 yi = 151815    	 xi = 7.80469    	 h = 0.00390625    	 yi(1/2) = 151815    	 yi - yi(1/2) = 1.62981e-09    	 LEE = 1.73847e-09    	 c1 = 9    	 c2 = 2
	 i = 813    	 yi = 152560    	 xi = 7.80859    	 h = 0.00390625    	 yi(1/2) = 152560    	 yi - yi(1/2) = 1.62981e-09    	 LEE = 1.73847e-09    	 c1 = 9    	 c2 = 2
	 i = 814    	 yi = 153308    	 xi = 7.8125    	 h = 0.00390625    	 yi(1/2) = 153308    	 yi - yi(1/2) = 1.62981e-09    	 LEE = 1.73847e-09    	 c1 = 9    	 c2 = 2
	 i = 815    	 yi = 154059    	 xi = 7.81641    	 h = 0.00390625    	 yi(1/2) = 154059    	 yi - yi(1/2) = 1.62981e-09    	 LEE = 1.73847e-09    	 c1 = 9    	 c2 = 2
	 i = 816    	 yi = 154814    	 xi = 7.82031    	 h = 0.00390625    	 yi(1/2) = 154814    	 yi - yi(1/2) = 1.62981e-09    	 LEE = 1.73847e-09    	 c1 = 9    	 c2 = 2
	 i = 817    	 yi = 155573    	 xi = 7.82422    	 h = 0.00390625    	 yi(1/2) = 155573    	 yi - yi(1/2) = 1.65892e-09    	 LEE = 1.76951e-09    	 c1 = 9    	 c2 = 2
	 i = 818    	 yi = 156335    	 xi = 7.82812    	 h = 0.00390625    	 yi(1/2) = 156335    	 yi - yi(1/2) = 1.68802e-09    	 LEE = 1.80056e-09    	 c1 = 9    	 c2 = 2
	 i = 819    	 yi = 157101    	 xi = 7.83203    	 h = 0.00390625    	 yi(1/2) = 157101    	 yi - yi(1/2) = 1.65892e-09    	 LEE = 1.76951e-09    	 c1 = 9    	 c2 = 2
